startdate_extracted,startdate_standard,year,month,season,mean_ci,median_ci,std_ci,min_ci,max_ci,perc_ci,mean_dn,median_dn,std_dn,min_dn,max_dn,perc_dn
2020040,2020-02-09,2020,2,1,0.00034786883470000886,0.0002437246189121554,0.00031235565771391014,6.677707623479695e-05,0.003715466928598598,[0.00013106 0.00024372 0.00045323 0.0007365  0.00093886 0.00152564],50.34264733930956,49.0,29.33485386626507,1,150,[ 26.  49.  72.  90.  99. 117.]
2020047,2020-02-16,2020,2,1,0.00042852532816767237,0.00023723862594941727,0.0005404703357988803,6.677707623479695e-05,0.0062026803395049835,[0.00012418 0.00023724 0.00051867 0.00096452 0.00136961 0.00272999],52.271628498727736,48.0,34.39253845559002,1,169,[ 24.    48.    77.   100.   113.   138.57]
2020054,2020-02-23,2020,2,1,0.0003132467725641256,0.00020179081761101134,0.00031672610699361034,6.677707623479695e-05,0.0049988188634573615,[0.00011148 0.00020179 0.00039605 0.00069782 0.00091387 0.00152564],45.2877358490566,42.0,29.80151700213158,1,161,[ 20.  42.  67.  88.  98. 117.]
2020061,2020-03-01,2020,3,2,0.0003897506210578655,0.00025038793588587333,0.0003996612076335403,6.677707623479695e-05,0.004487571694164119,[0.00012757 0.00025039 0.00049143 0.00086588 0.00119681 0.00185124],52.07889822595705,50.0,31.911435465132104,1,157,[ 25.    50.    75.    96.   108.   124.17]
2020068,2020-03-08,2020,3,2,0.00038464183077634514,0.00025723342482601144,0.00036999160771562464,6.677707623479695e-05,0.0029943419864698214,[0.00013106 0.00025723 0.00049143 0.00084284 0.00110378 0.00175355],52.36320474777448,51.0,31.27930762147003,1,142,[ 26.    51.    75.    95.   105.   122.16]
2020075,2020-03-15,2020,3,2,0.00041214089049694693,0.0002789134129525243,0.00038194684563868926,6.677707623479695e-05,0.0031603079234173324,[0.00013833 0.00027891 0.00056238 0.00093886 0.00122953 0.00174591],54.589634362797305,54.0,32.19312186246421,1,144,[ 28.  54.  80.  99. 109. 122.]
2020082,2020-03-22,2020,3,2,0.00044921908900532356,0.00028653877508056605,0.0004965716597028848,6.677707623479695e-05,0.003616591023243861,[0.00015409 0.00028654 0.00054742 0.00089685 0.00133316 0.0026881 ],56.650205761316876,55.0,32.30308717402644,1,149,[ 32.   55.   79.   97.3 112.  138. ]
2020089,2020-03-29,2020,3,2,0.00033738888544161,0.00021879802626908177,0.0003665092218984338,6.677707623479695e-05,0.0029943419864698214,[0.00011453 0.0002188  0.00039605 0.00075664 0.00110378 0.00199802],46.84594222833562,45.0,30.899596591286233,1,142,[ 21.    45.    67.    91.   105.   126.96]
2020096,2020-04-05,2020,4,2,0.0003038505506141653,0.0001861055822416004,0.0003320408678001819,6.677707623479695e-05,0.005135484230830132,[0.00010562 0.00018611 0.00037525 0.00067925 0.00091387 0.00152564],43.43462149285336,39.0,30.079919802198706,1,162,[ 18.  39.  65.  87.  98. 117.]
2020103,2020-04-12,2020,4,2,0.00038609526350558105,0.00023723862594941727,0.00043565843980496665,6.677707623479695e-05,0.006037614778168966,[0.00012418 0.00023724 0.00047835 0.00086588 0.00119681 0.00205261],50.67829021372329,48.0,32.52875941591283,1,168,[ 24.  48.  74.  96. 108. 128.]
2020110,2020-04-19,2020,4,2,0.00034542498388671845,0.00021879802626908177,0.0004042156489023626,6.677707623479695e-05,0.0072922810778448905,[0.00011766 0.0002188  0.00042943 0.0007169  0.00099089 0.00169945],47.857440708887154,45.0,30.823393378674808,1,175,[ 22.  45.  70.  89. 101. 121.]
2020117,2020-04-26,2020,4,2,0.0005158532155738854,0.00031068865857931445,0.0006292745765697254,6.677707623479695e-05,0.004865790431142645,[0.0001583  0.00031069 0.00066118 0.00116496 0.00147713 0.00324671],59.59344262295082,58.0,34.55561385367195,1,160,[ 33.   58.   86.  107.  115.8 145. ]
2020124,2020-05-03,2020,5,2,0.0004076853928363155,0.0002437246189121554,0.00047722856433718165,6.677707623479695e-05,0.004610259803284842,[0.00012418 0.00024372 0.00049143 0.00088955 0.00129768 0.00241318],51.92655711097586,49.0,33.085457181470424,1,158,[ 24.  49.  75.  97. 111. 134.]
2020131,2020-05-10,2020,5,2,0.00045236195316392537,0.00025723342482601144,0.0006476398765182924,6.677707623479695e-05,0.007906884593269861,[0.00012757 0.00025723 0.00054742 0.00095426 0.00122953 0.00402015],53.81197007481297,51.0,34.36082639261088,1,178,[ 25.    51.    79.    99.6  109.   152.92]
2020138,2020-05-17,2020,5,2,0.00062665571410995,0.0003752523321380315,0.0007963409154173506,6.677707623479695e-05,0.005568309930770164,[0.00015409 0.00037525 0.0007365  0.00149327 0.00194747 0.0039214 ],63.8,65.0,37.91961893268444,1,165,[ 32.    65.    90.   116.2  126.05 152.  ]
2020145,2020-05-24,2020,5,2,0.0010970970915955554,0.0007773227885870355,0.0010914485923772506,6.677707623479695e-05,0.007906884593269861,[0.00034608 0.00077732 0.00152564 0.00212025 0.00256105 0.00598599],88.24657534246575,92.0,37.77720586269277,1,178,[ 62.    92.   117.   129.2  136.2  167.56]
2020152,2020-05-31,2020,5,2,0.0011401723028001947,0.00047835398910909855,0.002032498282663596,6.677707623479695e-05,0.013931548782293813,[0.00018366 0.00047835 0.00116496 0.00243276 0.00494558 0.00971195],75.09649122807018,74.0,45.58123061282733,1,199,[ 38.5   74.   107.   134.2  160.45 185.61]
2020159,2020-06-07,2020,6,3,0.0010702411119639724,0.0006266821989967298,0.001006770699808358,6.677707623479695e-05,0.0035203464008066207,[0.00022478 0.00062668 0.0018059  0.0026096  0.00306903 0.00350001],82.45535714285714,84.0,43.914667333537956,1,148,[ 46.    84.   123.25 136.9  142.9  147.78]
2020166,2020-06-14,2020,6,3,0.0046142174991489855,0.004368148557683102,0.003340245187595002,7.24051403982037e-05,0.013560802783119358,[0.00154649 0.00436815 0.00672545 0.00955    0.01035489 0.01217389],140.11663807890224,156.0,45.75106159873274,4,198,[117.5 156.  172.  185.  188.  194. ]
2020173,2020-06-21,2020,6,3,0.004048175100623134,0.004138751965430195,0.00273452952244742,6.677707623479695e-05,0.013931548782293813,[0.00165422 0.00413875 0.00587694 0.00769647 0.00878424 0.01092882],138.06641123882503,154.0,41.93537183271264,1,199,[120.  154.  167.  177.  181.9 190. ]
2020180,2020-06-28,2020,6,3,0.001565800957215051,0.000938856894793467,0.0016223926119575637,6.677707623479695e-05,0.010354887860243467,[0.00036041 0.00093886 0.0023177  0.00402861 0.00480105 0.00660165],95.2098138747885,99.0,45.12194387529745,1,188,[ 63.5  99.  132.5 153.  159.5 171.3]
2020187,2020-07-05,2020,7,3,0.0022352058395425046,0.0015673478770918932,0.002231231272444718,6.677707623479695e-05,0.012848647071018005,[0.00056238 0.00156735 0.00316031 0.00513548 0.00672545 0.01007932],109.92392344497608,118.0,44.619201693062564,1,196,[ 80. 118. 144. 162. 172. 187.]
2020194,2020-07-12,2020,7,3,0.004563532240201783,0.0033354727736323755,0.004598746733589257,6.677707623479695e-05,0.04325012828782989,[0.00133316 0.00333547 0.00620268 0.01035489 0.01284865 0.0226387 ],136.978465679677,146.0,45.60870383565725,1,241,[112. 146. 169. 188. 196. 217.]
2020201,2020-07-19,2020,7,3,0.004415516528550522,0.003715466928598598,0.0032367202090565752,6.677707623479695e-05,0.020878985851911634,[0.00179364 0.00371547 0.00654647 0.00929586 0.01035489 0.01250672],141.58104933437744,150.0,39.85205963707603,1,214,[123. 150. 171. 184. 188. 195.]
2020208,2020-07-26,2020,7,3,0.003138282473016844,0.0026880998708233637,0.002355813315413611,6.677707623479695e-05,0.011849919498210883,[0.00104582 0.0026881  0.00513548 0.00637226 0.00709822 0.00857329],126.53360323886639,138.0,43.110998394414715,1,193,[103. 138. 162. 170. 174. 181.]
2020215,2020-08-02,2020,8,3,0.002883577417425398,0.0022864483748491924,0.0024412702294522954,6.677707623479695e-05,0.020323354845454233,[0.00096452 0.00228645 0.00413875 0.00603761 0.00812306 0.01007932],123.20579769736842,132.0,41.77900917726597,1,213,[100. 132. 154. 168. 179. 187.]
2020222,2020-08-09,2020,8,3,0.002202228706977957,0.0013696052118942733,0.002573300295324174,6.677707623479695e-05,0.016826639874000782,[0.00059356 0.00136961 0.00228645 0.00637226 0.00904848 0.01063799],108.38843379386233,113.0,43.05459183646711,1,206,[ 82. 113. 132. 170. 183. 189.]
2020229,2020-08-16,2020,8,3,0.0036225610971622677,0.0011968105255155059,0.005600353889667957,6.677707623479695e-05,0.04443256654631229,[0.000418   0.00119681 0.00402861 0.01092882 0.01470373 0.02784406],110.73417844010064,108.0,56.10571492425951,1,242,[ 69.   108.   153.   190.   201.   224.67]
2020236,2020-08-23,2020,8,3,0.006040888127985928,0.004368148557683102,0.005828734028122005,6.677707623479695e-05,0.03882678224095402,[0.00144552 0.00436815 0.00857329 0.01393155 0.01824481 0.02521781],144.18762802130274,156.0,50.6733685192303,1,237,[115. 156. 181. 199. 209. 221.]
2020243,2020-08-30,2020,8,3,0.002039599795738095,0.0005328505274418883,0.0030779273510806375,6.677707623479695e-05,0.02389347957106892,[0.00019642 0.00053285 0.00276159 0.00637226 0.00880768 0.01393155],88.01925545571245,78.0,56.125141970345894,1,219,[ 41.  78. 139. 170. 182. 199.]
2020250,2020-09-06,2020,9,4,0.0024329360267911623,0.001997981211887043,0.0018733859251460446,6.677707623479695e-05,0.010079323864733893,[0.00088955 0.00199798 0.00371547 0.00499882 0.00587694 0.00769647],118.70019096117123,127.0,39.676057697148636,1,187,[ 97. 127. 150. 161. 167. 177.]
2020257,2020-09-13,2020,9,4,0.0018968672384375809,0.001103782235093063,0.001937907959421298,6.677707623479695e-05,0.009811093170815422,[0.00037525 0.00110378 0.00299434 0.00499882 0.00603761 0.00749165],100.58444930308828,105.0,47.6669335610639,1,186,[ 65. 105. 142. 161. 168. 176.]
2020264,2020-09-20,2020,9,4,0.0022849619339522773,0.001997981211887043,0.0017823334691105068,6.677707623479695e-05,0.012173890749379723,[0.0007365  0.00199798 0.00342666 0.00486579 0.00560637 0.00666281],114.70276008492569,127.0,42.500986910281995,1,194,[ 90.   127.   147.   160.   165.25 171.65]
2020271,2020-09-27,2020,9,4,0.0010192201993075324,0.0005328505274418883,0.0011175707855686009,6.677707623479695e-05,0.009295856266680787,[0.00022478 0.00053285 0.00144552 0.00276159 0.00324671 0.00461026],79.71797256451988,78.0,42.77452850088035,1,184,[ 46.  78. 115. 139. 145. 158.]
2020278,2020-10-04,2020,10,4,0.0005996608996239433,0.0003279090477509843,0.0007474241960133441,6.677707623479695e-05,0.0067254508006298515,[0.00014599 0.00032791 0.00077732 0.00140705 0.00189306 0.00380587],62.03479125248509,60.0,38.22371603469704,1,172,[ 30.    60.    92.   114.   125.   150.89]
2020285,2020-10-11,2020,10,4,0.000544190120969305,0.00023723862594941727,0.0007668119454519409,6.677707623479695e-05,0.004865790431142645,[0.00011453 0.00023724 0.00060978 0.00148504 0.00226515 0.00402861],54.99882075471698,48.0,39.511178839998706,1,160,[ 21.    48.    83.   116.   131.65 153.  ]
2020292,2020-10-18,2020,10,4,0.0008391866782356488,0.00040687911668479677,0.0008736536722514602,7.24051403982037e-05,0.003715466928598598,[0.00012418 0.00040688 0.00140705 0.00189306 0.00269402 0.00329905],71.09433962264151,68.0,44.89369588510484,4,150,[ 24.    68.   114.   125.   138.   145.32]
2020299,2020-10-25,2020,10,4,0.00033148130541245114,0.0001670718955428824,0.0004152036845479715,6.677707623479695e-05,0.0026880998708233637,[0.00010562 0.00016707 0.00034608 0.00078616 0.00129768 0.00196421],43.208480565371026,35.0,32.50391113441696,1,138,[ 18.    35.    62.    92.4  111.   126.36]
2020306,2020-11-01,2020,11,4,0.00022960258199240116,0.00014998485238371518,0.00024701035129516254,6.677707623479695e-05,0.003616591023243861,"[9.48220630e-05 1.49984852e-04 2.71490977e-04 4.53232871e-04
 6.01669357e-04 1.19724590e-03]",35.895724392494614,31.0,26.01429729328082,1,149,[ 14.   31.   53.   72.   82.5 108. ]
2020313,2020-11-08,2020,11,4,0.000374602798746996,0.00023092523805587757,0.00045200997409035386,6.677707623479695e-05,0.003715466928598598,[0.00012757 0.00023093 0.00044117 0.00077732 0.00116496 0.00228707],49.66125,47.0,31.48799768860351,1,150,[ 25.    47.    71.    92.   107.   132.01]
2020320,2020-11-15,2020,11,4,0.0002321323916440565,0.00015408536802776344,0.00022721974002762207,6.677707623479695e-05,0.002479153400069546,"[9.74144538e-05 1.54085368e-04 2.78913413e-04 4.78353989e-04
 6.43581275e-04 1.16496104e-03]",36.494221105527636,32.0,26.13579183505992,1,135,[ 15.  32.  54.  74.  85. 107.]
2020327,2020-11-22,2020,11,4,0.00044133339779603604,0.00028653877508056605,0.000458004245266795,6.677707623479695e-05,0.0032467092624460787,[0.00011224 0.00028654 0.00064833 0.00109497 0.00129768 0.00181973],54.144329896907216,55.0,35.365394492974985,1,145,[ 20.25  55.    85.25 104.7  111.   123.49]
2020334,2020-11-29,2020,11,4,0.00036054211148744427,0.00019642076583367357,0.0004258305186055059,6.677707623479695e-05,0.003715466928598598,[0.00011148 0.00019642 0.000418   0.00088955 0.00116496 0.0022256 ],46.90479405806887,41.0,33.05118057572449,1,150,[ 20.  41.  69.  97. 107. 131.]
2020341,2020-12-06,2020,12,1,0.0003862688404451316,0.00019642076583367357,0.0004736299636251227,6.677707623479695e-05,0.0028370918749717113,[0.00010281 0.00019642 0.00044117 0.00093886 0.00148504 0.00231565],47.39772727272727,41.0,34.96785529490792,1,140,[ 17.    41.    71.    99.   116.   132.46]
2020348,2020-12-13,2020,12,1,0.0004814016058231662,0.00034608390305791557,0.00042556547632238505,6.677707623479695e-05,0.0029943419864698214,[0.00016707 0.00034608 0.00066118 0.00101799 0.00136961 0.00199798],60.896518836432996,62.0,32.15577060955437,1,142,[ 35.  62.  86. 102. 113. 127.]
2020355,2020-12-20,2020,12,1,0.00033326904290231687,0.00021014153160248643,0.0003049967229567378,6.677707623479695e-05,0.001944810989946302,[0.00011453 0.00021014 0.00045323 0.00077732 0.00096452 0.00142359],47.46042216358839,43.5,30.750856706964754,1,126,[ 21.    43.5   72.    92.   100.   114.43]
2020362,2020-12-27,2020,12,1,0.0002795199317649878,0.0001626257827800473,0.0003354535887897214,6.677707623479695e-05,0.0049988188634573615,[0.00010008 0.00016263 0.00031918 0.00060978 0.00088955 0.00163133],40.00456881781839,34.0,29.61145651931999,1,161,[ 16.    34.    59.    83.    97.   119.48]
2021003,2021-01-03,2021,1,1,0.0005422468276606427,0.0003024206204051557,0.0005441979263868322,6.677707623479695e-05,0.0032467092624460787,[0.00015409 0.00030242 0.00082041 0.00129768 0.00148504 0.0023234 ],61.33968253968254,57.0,36.49077526258244,1,145,[ 32.    57.    94.   111.   116.   132.58]
2021010,2021-01-10,2021,1,1,0.0003843946959114898,0.0002714909767550741,0.0003481801126015977,6.677707623479695e-05,0.0024131782368785257,[0.00014211 0.00027149 0.00050487 0.00082041 0.00100038 0.00179364],53.77450980392157,53.0,29.74971920585024,1,134,[ 29.    53.    76.    94.   101.35 123.  ]
2021017,2021-01-17,2021,1,1,0.0003506553649904338,0.00019642076583367357,0.0003971812402200587,6.677707623479695e-05,0.003426663037657071,[0.00010851 0.00019642 0.00044117 0.00079857 0.00110378 0.00199798],46.701492537313435,41.0,32.58915860209204,1,147,[ 19.  41.  71.  93. 105. 127.]
2021024,2021-01-24,2021,1,1,0.00045073391158801887,0.00028653877508056605,0.0004374791142958947,6.677707623479695e-05,0.004610259803284842,[0.00013465 0.00028654 0.00066118 0.00104582 0.00126315 0.00184268],56.277078085642316,55.0,34.37206541433155,1,158,[ 27.  55.  86. 103. 110. 124.]
2021031,2021-01-31,2021,1,1,0.0003054772927435394,0.00020179081761101134,0.0003006662873846012,6.677707623479695e-05,0.005275885965362675,[0.00011148 0.00020179 0.00038551 0.00066118 0.00088955 0.00144552],44.80717745715923,42.0,29.448952488930153,1,163,[ 20.  42.  66.  86.  97. 115.]
2021038,2021-02-07,2021,2,1,0.0003808162419971302,0.00022477986187010584,0.0004119028477799204,6.677707623479695e-05,0.0047363021478686205,[0.00011453 0.00022478 0.00049143 0.00086588 0.00119681 0.00199798],49.857815442561204,46.0,33.117323118265624,1,159,[ 21.  46.  75.  96. 108. 127.]
2021045,2021-02-14,2021,2,1,0.0005046947870985084,0.0003368739275955696,0.00044768288620882776,6.677707623479695e-05,0.002479153400069546,[0.00015409 0.00033687 0.0007365  0.00113396 0.00144552 0.00197778],61.50465914664051,61.0,33.795374967149485,1,135,[ 32.    61.    90.   106.   115.   126.62]
2021052,2021-02-21,2021,2,1,0.00030189132711980085,0.00019119362172890828,0.0003244115429780026,6.677707623479695e-05,0.007491648628402593,[0.00010851 0.00019119 0.00037525 0.00064358 0.00088955 0.0016102 ],43.807924376508446,40.0,29.48652851035585,1,176,[ 19.  40.  65.  85.  97. 119.]
2021059,2021-02-28,2021,2,1,0.000334493339753499,0.000207307684089783,0.00039908186972322743,6.677707623479695e-05,0.005135484230830132,[0.00011453 0.00020731 0.00039605 0.0007169  0.00099089 0.00199798],46.05620171491638,43.0,30.849814887111403,1,162,[ 21.  43.  67.  89. 101. 127.]
2021066,2021-03-07,2021,3,2,0.0003369803393169823,0.00021879802626908177,0.00033975317215900264,6.677707623479695e-05,0.005568309930770164,[0.00012087 0.0002188  0.00042943 0.0007365  0.00099089 0.0016102 ],47.84938635247914,45.0,30.245668894232914,1,165,[ 23.  45.  70.  90. 101. 119.]
2021073,2021-03-14,2021,3,2,0.00048560888666837225,0.0003024206204051557,0.0005603726347466253,6.677707623479695e-05,0.010928823193440932,[0.00014211 0.00030242 0.00062645 0.00113396 0.00148504 0.00247915],57.848856900931416,57.0,34.72054909093412,1,190,[ 29.  57.  84. 106. 116. 135.]
2021080,2021-03-21,2021,3,2,0.00039183139932443304,0.00025038793588587333,0.0004287028948840871,6.677707623479695e-05,0.0062026803395049835,[0.00012418 0.00025039 0.00049143 0.00086588 0.00116496 0.00210872],51.69781099839829,50.0,32.283911062960435,1,169,[ 24.  50.  75.  96. 107. 129.]
2021087,2021-03-28,2021,3,2,0.00034953575669635525,0.00023092523805587757,0.00032601238561914093,6.677707623479695e-05,0.003616591023243861,[0.00012418 0.00023093 0.00045323 0.00077732 0.00099089 0.00152564],49.64163961038961,47.0,30.27243654566386,1,149,[ 24.  47.  72.  92. 101. 117.]
2021094,2021-04-04,2021,4,2,0.0008704760342933165,0.0005048674830098632,0.0008724503662663867,6.677707623479695e-05,0.003921402306985135,[0.00019642 0.00050487 0.00126315 0.00225602 0.00285648 0.00333547],76.01271186440678,76.0,41.03651546026256,1,152,[ 41.    76.   110.   131.5  140.25 146.  ]
2021101,2021-04-11,2021,4,2,0.0006014839652292007,0.0003235458943985985,0.0008017062646876751,6.860273023526938e-05,0.007098219091147282,[0.00015206 0.00032355 0.0007169  0.00136961 0.00180687 0.00318658],62.17204301075269,59.5,37.628524885695676,2,174,[ 31.5   59.5   89.   113.   123.25 144.3 ]
2021108,2021-04-18,2021,4,2,0.0005674660011787018,0.00028653877508056605,0.0009183510767894573,6.677707623479695e-05,0.009295856266680787,[0.00014211 0.00028654 0.00059356 0.00114636 0.00195545 0.00503162],58.34664861205145,55.0,36.89420652659761,1,184,[ 29.    55.    82.   106.4  126.2  161.24]
2021115,2021-04-25,2021,4,2,0.0007027678612736939,0.0003803819436752718,0.0008969328273523928,6.677707623479695e-05,0.005135484230830132,[0.00015409 0.00038038 0.00084284 0.00184268 0.0026881  0.00470316],65.93693693693693,65.5,40.13418467848617,1,162,[ 32.    65.5   95.   124.   138.   158.71]
2021122,2021-05-02,2021,5,2,0.0007644626859352173,0.00040687911668479677,0.0009931173867395874,6.677707623479695e-05,0.0072922810778448905,[0.00017633 0.00040688 0.00095169 0.00155901 0.00324671 0.00413875],69.26748971193416,68.0,40.23314836091984,1,175,[ 37.   68.   99.5 117.8 145.  154. ]
2021129,2021-05-09,2021,5,2,0.0010546305978083813,0.0005623845744677356,0.001414944022360213,6.677707623479695e-05,0.012173890749379723,[0.00019642 0.00056238 0.00140705 0.00234896 0.00413875 0.00654647],77.86402753872633,80.0,44.549074801915275,1,194,[ 41.  80. 114. 133. 154. 171.]
2021136,2021-05-16,2021,5,2,0.0017209150471701321,0.0011649610361989483,0.0015970058967653413,6.677707623479695e-05,0.007696466794452358,[0.00050487 0.00116496 0.00241318 0.00424059 0.00506032 0.00656258],102.17808219178082,107.0,42.46161601585809,1,177,[ 76.   107.   134.   154.9  161.45 171.09]
2021143,2021-05-23,2021,5,2,0.0004765412820805801,0.00023723862594941727,0.0011374219711741476,6.677707623479695e-05,0.017286672330235658,[0.00012418 0.00023724 0.00045323 0.00079857 0.00115721 0.00461026],51.125915080527086,48.0,34.266549929556376,1,207,[ 24.    48.    72.    93.   106.75 158.  ]
2021150,2021-05-30,2021,5,2,0.003198569422837179,0.0009138720605168643,0.006170789664224553,7.047829676137728e-05,0.028858742295052624,[0.00049815 0.00091387 0.0023828  0.00580098 0.01874362 0.02819827],104.51724137931035,98.0,51.8112982106709,3,226,[ 75.5   98.   133.5  166.4  210.   225.14]
2021157,2021-06-06,2021,6,3,0.0009520194433068848,0.0010179850498743426,0.000570901797834171,0.0001670718955428824,0.0017459081809869956,[0.00042943 0.00101799 0.00140705 0.00160306 0.00167448 0.00173162],89.77777777777777,102.0,29.712615269828394,35,122,[ 70.   102.   114.   118.8  120.4  121.68]
2021164,2021-06-13,2021,6,3,0.0047324094708158446,0.003715466928598598,0.004228892991952491,6.677707623479695e-05,0.015105718944621501,[0.00036527 0.00371547 0.00857329 0.01007932 0.01063799 0.01397226],124.02424242424243,150.0,65.48031871927316,1,202,[ 64.   150.   181.   187.   189.   199.08]
2021171,2021-06-20,2021,6,3,0.006547409859582133,0.007098219091147282,0.004257833423155691,6.677707623479695e-05,0.017759281858445344,[0.00299434 0.00709822 0.00880768 0.01184992 0.01470373 0.01693245],154.3875255623722,174.0,46.526375392561924,1,208,[142.   174.   182.   193.   201.   206.23]
2021178,2021-06-27,2021,6,3,0.005696153094141305,0.003716818539078862,0.005313709382777209,6.860273023526938e-05,0.017759281858445344,[0.00093886 0.00371682 0.01035489 0.01393155 0.01594298 0.01728667],139.09313725490196,150.0,53.10289818870515,2,208,[ 99. 150. 188. 199. 204. 207.]
2021185,2021-07-04,2021,7,3,0.0006810368199616085,0.00031918274104621267,0.000962488844473999,6.677707623479695e-05,0.008123055116193332,[0.00015409 0.00031918 0.0007316  0.00169945 0.00283709 0.00413875],64.48727272727272,59.0,38.78803496180681,1,179,[ 32.    59.    89.75 121.   140.   154.  ]
2021192,2021-07-11,2021,7,3,0.0023618580648897785,0.0024515063023282024,0.0015062913324195575,0.00010007771940692956,0.005420126217583866,[0.00094686 0.00245151 0.00352035 0.00424059 0.00471789 0.00542013],118.86585365853658,134.5,40.23854546755434,16,164,[ 99.25 134.5  148.   154.9  158.85 164.  ]
2021199,2021-07-18,2021,7,3,0.0019124095340984312,0.0015256376578027826,0.0016446535001033982,6.677707623479695e-05,0.011534569761210737,[0.00057776 0.00152564 0.00291466 0.00402861 0.00486579 0.00654647],107.55617198335645,117.0,41.49130509042038,1,192,[ 81. 117. 141. 153. 160. 171.]
2021206,2021-07-25,2021,7,3,0.002027161314395125,0.0015673478770918932,0.0017957849425495548,6.677707623479695e-05,0.011534569761210737,[0.00056238 0.00156735 0.00299434 0.00448757 0.00556831 0.00769647],108.47656813266042,118.0,43.243696595177866,1,192,[ 80. 118. 142. 157. 165. 177.]
2021213,2021-08-01,2021,8,3,0.006052408357288556,0.0029146566385597063,0.007588032301490115,6.677707623479695e-05,0.050847710161519684,[0.00086588 0.00291466 0.00812306 0.01775928 0.0226387  0.03214648],135.01833937928254,141.0,56.40429455278809,1,247,[ 96. 141. 179. 208. 217. 230.]
2021220,2021-08-08,2021,8,3,0.0016787469685772436,0.0014850374297406216,0.0012901708735071835,6.677707623479695e-05,0.010079323864733893,[0.00057776 0.00148504 0.00247915 0.00333547 0.00402861 0.00556831],105.51788886069525,116.0,38.52222651614662,1,187,[ 81. 116. 135. 146. 153. 165.]
2021227,2021-08-15,2021,8,3,0.003492350452132747,0.0028370918749717113,0.002922226412055562,6.677707623479695e-05,0.02734320383481737,[0.00136961 0.00283709 0.0047363  0.00729228 0.00955    0.01340562],131.88067077122489,140.0,39.99989187854596,1,224,[113.   140.   159.   175.   185.   197.57]
2021234,2021-08-22,2021,8,3,0.0030212174152446335,0.0021087223447745704,0.0028691145603699586,6.677707623479695e-05,0.02203623524596353,[0.00077732 0.00210872 0.00461026 0.00672545 0.00857329 0.01250672],121.02978276103714,129.0,45.77715769842531,1,216,[ 92. 129. 158. 172. 181. 195.]
2021241,2021-08-29,2021,8,3,0.0038596600068540174,0.0033354727736323755,0.003043810257808773,6.677707623479695e-05,0.020878985851911634,[0.00129768 0.00333547 0.00587694 0.00834514 0.00955    0.01217389],132.7758198078834,146.0,45.68188850096102,1,214,[111. 146. 167. 180. 185. 194.]
2021248,2021-09-05,2021,9,4,0.003869879891946358,0.0035203464008066207,0.003217066642718145,6.677707623479695e-05,0.016826639874000782,[0.00066118 0.00352035 0.00637226 0.00834514 0.00929586 0.01153457],126.83888008452192,148.0,53.30295551807634,1,206,[ 86. 148. 170. 180. 184. 192.]
2021255,2021-09-12,2021,9,4,0.002278022775782751,0.0014070495771637387,0.0023201862506733034,6.677707623479695e-05,0.014703725960862944,[0.00038551 0.00140705 0.00352035 0.00603761 0.00729228 0.0083748 ],105.89414996767938,114.0,50.02400146009556,1,201,[ 66.   114.   148.   168.   175.   180.13]
2021262,2021-09-19,2021,9,4,0.0026727845819985315,0.002166373826416068,0.0023128554976870803,6.677707623479695e-05,0.011849919498210883,[0.00051867 0.00216637 0.00448757 0.00603761 0.00690932 0.00857329],114.314099347717,130.0,50.31135558357042,1,193,[ 77. 130. 157. 168. 173. 181.]
2021269,2021-09-26,2021,9,4,0.003060577613050448,0.002052605082802338,0.0031651998402013317,6.677707623479695e-05,0.025907255011613735,[0.00049143 0.00205261 0.0047363  0.00749165 0.00880768 0.01319992],115.44116575591985,128.0,53.11438578682509,1,222,[ 75. 128. 159. 176. 182. 197.]
2021276,2021-10-03,2021,10,4,0.003989480831009135,0.0032467092624460787,0.004085478613742141,6.677707623479695e-05,0.03882678224095402,[0.00096452 0.00324671 0.00556831 0.00857329 0.01092882 0.01925606],129.5625701459035,145.0,49.19700612411459,1,237,[100. 145. 165. 181. 190. 211.]
2021283,2021-10-10,2021,10,4,0.0025269820729315745,0.002052605082802338,0.0021950684777042487,6.677707623479695e-05,0.014312430803509307,[0.00062645 0.00205261 0.00381705 0.00587694 0.00672545 0.00812306],114.49382998171846,128.0,47.26616607608805,1,200,[ 84. 128. 151. 167. 172. 179.]
2021290,2021-10-17,2021,10,4,0.002015248645221222,0.000865879384977252,0.002815445182254113,6.677707623479695e-05,0.013199923066441688,[0.00025039 0.00086588 0.00228645 0.00690932 0.00955    0.01092882],93.76442006269592,96.0,52.58076773233707,1,197,[ 50.  96. 132. 173. 185. 190.]
2021297,2021-10-24,2021,10,4,0.0007654939567912323,0.0003024206204051557,0.001235679974460907,6.677707623479695e-05,0.009295856266680787,[0.00013106 0.00030242 0.0007365  0.00199798 0.00342666 0.00672545],62.97341587764021,57.0,43.13886628297372,1,184,[ 26.  57.  90. 127. 147. 172.]
2021304,2021-10-31,2021,10,4,0.0005814062965253464,0.00017633210823958287,0.0012170734976674944,6.677707623479695e-05,0.009550000624864566,[0.00010008 0.00017633 0.000418   0.0012099  0.00307621 0.00709822],48.42672969488612,37.0,41.63849402337955,1,185,[ 16.   37.   69.  108.4 143.  174. ]
