date,mean_u10,mean_v10,mean_d2m,mean_t2m,mean_sp,mean_tp,mean_ssr,mean_str,mean_tcc,mean_mn2t,mean_mx2t
2016-12-31,5.141877989615163,1.7811253736576727,269.72628291960683,273.54101464056197,99467.27368951614,0.004833413168391874,185573.9773185484,-202957.11353326612,0.8097815552065449,265.029296875,279.75518798828125
2017-01-31,2.9008890621123777,1.0832897895766842,269.85949411699846,272.97578577841483,99089.52016129032,0.004770789591858755,210222.77998991936,-135471.82489604334,0.8649605387641538,264.26226806640625,279.3819885253906
2017-02-28,3.495600536465645,0.9928107200456517,270.4557909284319,274.55047825404574,98988.25251116071,0.0032876923300191856,399191.8172433036,-174922.64599609375,0.7369722258299589,267.21124267578125,281.83349609375
2017-03-31,1.4545480267655464,-0.6137294991602821,269.87047847624746,274.4341666929183,99664.83694556452,0.004869011629572384,493714.33795362903,-162054.95324313256,0.7670701093250706,267.0970764160156,283.0383605957031
2017-04-30,0.4300415669878324,0.49039295812447864,277.8818400065104,281.7865966796875,99154.30625,0.005408058345053568,665044.8921875,-160523.28637288412,0.7271290183067322,275.19451904296875,288.37274169921875
2017-05-31,0.641823610403545,0.31175714737224963,281.4227856051537,285.47332763671875,98783.0120967742,0.003754681817165846,844692.9828629033,-190717.26209677418,0.6585076581085881,279.3075866699219,291.8697204589844
2017-06-30,2.582103492816289,1.656959576283892,287.51100362141926,292.3582407633464,98944.909375,0.002868310763945387,922666.2135416666,-218238.2984375,0.5046162399152915,286.0608215332031,296.3077087402344
2017-07-31,1.4538336779561736,0.18497027120282572,291.0263258411038,295.1033167685232,99197.64692540323,0.003926333592165343,817081.9949596775,-224403.24306955645,0.5142095433848519,291.5681457519531,297.66796875
2017-08-31,1.2247897410585034,1.1096591766803496,289.36426470356605,294.1119109122984,99317.79813508065,0.004257508219558961,696022.1118951613,-255301.7101814516,0.4798292608991746,290.28253173828125,297.8893127441406
2017-09-30,0.13808831721544265,-0.0002828608344619473,287.6873474121094,291.6986551920573,99439.70130208334,0.00282160499427617,564639.2484375,-236809.13958333334,0.4571707531111315,285.6248779296875,296.495361328125
2017-10-31,1.617885229087645,2.3678657649265182,283.41851215977823,288.0440427718624,99345.9730342742,0.006557202101787973,322973.1466733871,-222286.55457724293,0.6018753008496377,279.2350769042969,293.7016296386719
2017-11-30,2.4664553085962932,1.2451474353671075,274.0129109700521,279.1425272623698,99459.87760416667,0.0029472144468670834,248082.13151041666,-250069.90572916667,0.7231873452663422,271.8952941894531,286.13311767578125
2017-12-31,3.9148182897798476,0.716984046885984,267.8866439327117,271.91032065114666,99357.13558467742,0.0037201610517735295,164310.61227318548,-212253.78477822582,0.7803639683031267,261.79541015625,282.6619873046875
2018-01-31,3.5201766542008808,1.7698614520411338,265.93318668488536,269.4417193012853,99799.83845766129,0.004287594100718123,188118.55015120967,-162856.68636592742,0.763976996464114,258.74444580078125,279.4035949707031
2018-02-28,2.370242184826306,1.3052196202666633,269.5836606706892,272.73555537632535,99754.880859375,0.005503301692104468,314375.9861886161,-162702.669921875,0.8307575500969376,265.6654357910156,282.444580078125
2018-03-31,0.6946894942272094,-2.0642032358915574,268.99290220199094,273.2794435562626,99361.9226310484,0.003501658515255179,583823.9291834678,-238620.37881961945,0.585486191339911,270.5650939941406,277.76434326171875
2018-04-30,1.42398631721735,-0.4011622709532579,272.2695719401042,276.676801554362,99234.47838541666,0.005473507465772195,710253.6192708333,-168818.8488688151,0.6780517645490666,271.9129943847656,282.1450500488281
